Year,Month,Days Since Sept 3rd 2000,#,Statium,Roof Type,Surface Type,Field Goals Made,Field Goals Missed,Temperture,Realtive Humitity,Wind Speed,Wind Chill
2021,December,7764,5774,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2021,December,7764,5777,Ford Field,dome,fieldturf,6,6,N/A,N/A,N/A,N/A
2021,December,7764,5778,NRG Stadium,retractable roof (closed),astroturf,1,2,N/A,N/A,N/A,N/A
2021,December,7764,5782,Allegiant Stadium,dome,grass,4,4,N/A,N/A,N/A,N/A
2021,December,7764,5784,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2021,December,7768,5787,U.S. Bank Stadium,dome,sportturf,3,5,N/A,N/A,N/A,N/A
2021,December,7771,5797,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2021,December,7775,5801,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2021,December,7777,5802,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2021,December,7778,5804,Ford Field,dome,fieldturf,5,5,N/A,N/A,N/A,N/A
2021,December,7780,5816,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2021,December,7784,5819,State Farm Stadium,retractable roof (closed),grass,3,6,N/A,N/A,N/A,N/A
2021,December,7785,5823,NRG Stadium,retractable roof (closed),astroturf,5,6,N/A,N/A,N/A,N/A
2021,December,7785,5824,U.S. Bank Stadium,dome,sportturf,6,6,N/A,N/A,N/A,N/A
2021,December,7785,5830,Allegiant Stadium,dome,grass,3,4,N/A,N/A,N/A,N/A
2021,December,7785,5831,AT&T Stadium,retractable roof (closed),matrixturf,0,0,N/A,N/A,N/A,N/A
2021,December,7786,5832,Caesars Superdome,dome,sportturf,3,4,N/A,N/A,N/A,N/A
2022,January,7792,5836,Lucas Oil Stadium,retractable roof (closed),fieldturf,5,5,N/A,N/A,N/A,N/A
2022,January,7792,5837,AT&T Stadium,retractable roof (closed),matrixturf,4,5,N/A,N/A,N/A,N/A
2022,January,7792,5838,Caesars Superdome,dome,sportturf,5,6,N/A,N/A,N/A,N/A
2022,January,7792,5843,SoFi Stadium,dome,matrixturf,4,4,N/A,N/A,N/A,N/A
2022,January,7799,5851,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2022,January,7799,5853,Ford Field,dome,fieldturf,4,4,N/A,N/A,N/A,N/A
2022,January,7799,5854,NRG Stadium,retractable roof (closed),astroturf,1,2,N/A,N/A,N/A,N/A
2022,January,7799,5857,U.S. Bank Stadium,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2022,January,7799,5863,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2022,January,7799,5864,Allegiant Stadium,dome,grass,6,7,N/A,N/A,N/A,N/A
2022,January,7806,5868,AT&T Stadium,retractable roof (closed),matrixturf,4,4,N/A,N/A,N/A,N/A
2022,January,7807,5870,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2022,January,7820,5876,SoFi Stadium,dome,matrixturf,3,4,N/A,N/A,N/A,N/A
2022,September,8040,5877,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2022,September,8043,5878,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,6,8,N/A,N/A,N/A,N/A
2022,September,8043,5882,Ford Field,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2022,September,8043,5883,NRG Stadium,retractable roof (closed),astroturf,4,5,N/A,N/A,N/A,N/A
2022,September,8043,5887,State Farm Stadium,retractable roof (closed),grass,1,1,N/A,N/A,N/A,N/A
2022,September,8043,5888,U.S. Bank Stadium,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2022,September,8043,5890,SoFi Stadium,dome,matrixturf,3,4,N/A,N/A,N/A,N/A
2022,September,8043,5891,AT&T Stadium,retractable roof (closed),matrixturf,5,6,N/A,N/A,N/A,N/A
2022,September,8047,5893,GEHA Field at Arrowhead Stadium,outdoors,grass,3,3,N/A,N/A,N/A,N/A
2022,September,8050,5895,Ford Field,dome,fieldturf,2,2,N/A,N/A,N/A,N/A
2022,September,8050,5896,TIAA Bank Stadium,outdoors,grass,1,1,N/A,N/A,N/A,N/A
2022,September,8050,5897,Caesars Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2022,September,8050,5901,SoFi Stadium,dome,matrixturf,2,3,N/A,N/A,N/A,N/A
2022,September,8050,5902,Levi's Stadium,outdoors,grass,2,3,N/A,N/A,N/A,N/A
2022,September,8050,5903,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2022,September,8050,5905,Allegiant Stadium,dome,grass,3,3,N/A,N/A,N/A,N/A
2022,September,8057,5914,U.S. Bank Stadium,dome,sportturf,1,5,N/A,N/A,N/A,N/A
2022,September,8057,5919,SoFi Stadium,dome,matrixturf,4,4,N/A,N/A,N/A,N/A
2022,September,8057,5920,State Farm Stadium,retractable roof (closed),grass,6,6,N/A,N/A,N/A,N/A
2022,October,8065,5929,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2022,October,8065,5930,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2022,October,8065,5931,NRG Stadium,retractable roof (closed),astroturf,3,4,N/A,N/A,N/A,N/A
2022,October,8065,5938,Allegiant Stadium,dome,grass,5,5,N/A,N/A,N/A,N/A
2022,October,8072,5946,U.S. Bank Stadium,dome,sportturf,3,5,N/A,N/A,N/A,N/A
2022,October,8072,5947,Caesars Superdome,dome,sportturf,3,3,N/A,N/A,N/A,N/A
2022,October,8072,5953,State Farm Stadium,retractable roof (closed),grass,3,4,N/A,N/A,N/A,N/A
2022,October,8072,5954,SoFi Stadium,dome,matrixturf,4,5,N/A,N/A,N/A,N/A
2022,October,8079,5963,Caesars Superdome,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2022,October,8079,5966,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2022,October,8079,5968,GEHA Field at Arrowhead Stadium,outdoors,grass,3,4,N/A,N/A,N/A,N/A
2022,October,8080,5970,SoFi Stadium,dome,matrixturf,7,7,N/A,N/A,N/A,N/A
2022,October,8086,5974,AT&T Stadium,retractable roof (closed),matrixturf,3,3,N/A,N/A,N/A,N/A
2022,October,8086,5975,TIAA Bank Stadium,outdoors,grass,4,4,N/A,N/A,N/A,N/A
2022,October,8086,5979,Empower Field at Mile High,outdoors,grass,4,5,N/A,N/A,N/A,N/A
2022,October,8086,5980,Allegiant Stadium,dome,grass,3,4,N/A,N/A,N/A,N/A
2022,October,8086,5981,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2022,October,8093,5987,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,5,6,N/A,N/A,N/A,N/A
2022,October,8093,5989,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2022,October,8093,5990,U.S. Bank Stadium,dome,sportturf,2,3,N/A,N/A,N/A,N/A
2022,October,8093,5991,Caesars Superdome,dome,sportturf,1,2,N/A,N/A,N/A,N/A
2022,October,8093,5994,NRG Stadium,retractable roof (closed),astroturf,2,3,N/A,N/A,N/A,N/A
2022,October,8093,5995,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2022,October,8093,5996,SoFi Stadium,dome,matrixturf,1,1,N/A,N/A,N/A,N/A
2022,November,8096,6000,NRG Stadium,retractable roof (closed),astroturf,1,2,N/A,N/A,N/A,N/A
2022,November,8099,6004,Ford Field,dome,fieldturf,1,1,N/A,N/A,N/A,N/A
2022,November,8100,6012,Caesars Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2022,November,8106,6022,Allegiant Stadium,dome,grass,2,3,N/A,N/A,N/A,N/A
2022,November,8106,6024,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
2022,November,8113,6028,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,3,4,N/A,N/A,N/A,N/A
2022,November,8113,6029,Ford Field,dome,fieldturf,7,8,N/A,N/A,N/A,N/A
2022,November,8113,6030,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2022,November,8113,6031,NRG Stadium,retractable roof (closed),astroturf,4,4,N/A,N/A,N/A,N/A
2022,November,8113,6032,Caesars Superdome,dome,sportturf,4,4,N/A,N/A,N/A,N/A
2022,November,8113,6037,U.S. Bank Stadium,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2022,November,8113,6039,SoFi Stadium,dome,matrixturf,5,5,N/A,N/A,N/A,N/A
2022,November,8117,6041,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2022,November,8117,6042,AT&T Stadium,retractable roof (closed),matrixturf,2,3,N/A,N/A,N/A,N/A
2022,November,8117,6043,U.S. Bank Stadium,dome,sportturf,6,6,N/A,N/A,N/A,N/A
2022,November,8121,6056,Lucas Oil Stadium,retractable roof (closed),fieldturf,4,5,N/A,N/A,N/A,N/A
2022,December,8128,6058,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,7,7,N/A,N/A,N/A,N/A
2022,December,8128,6060,Ford Field,dome,fieldturf,6,6,N/A,N/A,N/A,N/A
2022,December,8128,6061,NRG Stadium,retractable roof (closed),astroturf,4,4,N/A,N/A,N/A,N/A
2022,December,8128,6062,U.S. Bank Stadium,dome,sportturf,7,7,N/A,N/A,N/A,N/A
2022,December,8128,6066,SoFi Stadium,dome,matrixturf,5,5,N/A,N/A,N/A,N/A
2022,December,8128,6069,Allegiant Stadium,dome,grass,4,6,N/A,N/A,N/A,N/A
2022,December,8128,6070,AT&T Stadium,retractable roof (closed),matrixturf,2,2,N/A,N/A,N/A,N/A
2022,December,8132,6072,SoFi Stadium,dome,matrixturf,4,5,N/A,N/A,N/A,N/A
2022,December,8135,6075,AT&T Stadium,retractable roof (closed),matrixturf,5,5,N/A,N/A,N/A,N/A
2022,December,8135,6076,Ford Field,dome,fieldturf,3,4,N/A,N/A,N/A,N/A
2022,December,8135,6083,SoFi Stadium,dome,matrixturf,4,4,N/A,N/A,N/A,N/A
2022,December,8136,6084,State Farm Stadium,retractable roof (closed),grass,4,5,N/A,N/A,N/A,N/A
2022,December,8141,6086,U.S. Bank Stadium,dome,sportturf,6,6,N/A,N/A,N/A,N/A
2022,December,8142,6091,NRG Stadium,retractable roof (closed),astroturf,2,3,N/A,N/A,N/A,N/A
2022,December,8142,6093,Caesars Superdome,dome,sportturf,1,1,N/A,N/A,N/A,N/A
2022,December,8142,6096,Allegiant Stadium,dome,grass,4,4,N/A,N/A,N/A,N/A
2022,December,8142,6097,SoFi Stadium,dome,matrixturf,1,2,N/A,N/A,N/A,N/A
2022,December,8148,6106,U.S. Bank Stadium,dome,sportturf,5,5,N/A,N/A,N/A,N/A
2022,December,8148,6111,AT&T Stadium,retractable roof (closed),matrixturf,6,6,N/A,N/A,N/A,N/A
2022,December,8149,6114,SoFi Stadium,dome,matrixturf,5,5,N/A,N/A,N/A,N/A
2022,December,8150,6116,Lucas Oil Stadium,retractable roof (closed),fieldturf,3,3,N/A,N/A,N/A,N/A
2023,January,8156,6118,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,6,7,N/A,N/A,N/A,N/A
2023,January,8156,6119,Ford Field,dome,fieldturf,3,3,N/A,N/A,N/A,N/A
2023,January,8156,6120,NRG Stadium,retractable roof (closed),astroturf,2,2,N/A,N/A,N/A,N/A
2023,January,8156,6127,Allegiant Stadium,dome,grass,5,6,N/A,N/A,N/A,N/A
2023,January,8156,6130,SoFi Stadium,dome,matrixturf,2,2,N/A,N/A,N/A,N/A
2023,January,8162,6132,Allegiant Stadium,dome,grass,3,3,N/A,N/A,N/A,N/A
2023,January,8163,6134,Mercedes-Benz Stadium,retractable roof (closed),fieldturf,4,4,N/A,N/A,N/A,N/A
2023,January,8163,6138,Lucas Oil Stadium,retractable roof (closed),fieldturf,2,2,N/A,N/A,N/A,N/A
2023,January,8163,6140,Caesars Superdome,dome,sportturf,1,3,N/A,N/A,N/A,N/A
2023,January,8170,6151,U.S. Bank Stadium,dome,sportturf,2,2,N/A,N/A,N/A,N/A
2022,February,7831,6160,SoFi Stadium,dome,matrixturf,3,3,N/A,N/A,N/A,N/A
